"fiscal_year","year","date","code","pref","municipality","municipality_name_when_happend","disaster","type","law","自治体名が変わった理由","自治体名が変わった理由2"
2022,2022,"2022-08-09","02202","青森県","弘前市","弘前市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02205","青森県","五所川原市","五所川原市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02209","青森県","つがる市","つがる市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02210","青森県","平川市","平川市","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02307","青森県","外ヶ浜町","外ヶ浜町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02321","青森県","鰺ヶ沢町","鰺ヶ沢町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02323","青森県","深浦町","深浦町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02343","青森県","西目屋村","西目屋村","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02361","青森県","藤崎町","藤崎町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02362","青森県","大鰐町","大鰐町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02367","青森県","田舎館村","田舎館村","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02381","青森県","板柳町","板柳町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02384","青森県","鶴田町","鶴田町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-08-09","02387","青森県","中泊町","中泊町","令和4年8月3日からの大雨","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","45203","宮崎県","延岡市","延岡市","令和4年台風第14号","雨・台風","1号",NA,NA
2022,2022,"2022-09-23","45202","宮崎県","都城市","都城市","令和4年台風第14号","雨・台風","1号",NA,NA
2022,2022,"2022-09-23","22100","静岡県","静岡市","静岡市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22130","静岡県","浜松市","浜松市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22203","静岡県","沼津市","沼津市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22206","静岡県","三島市","三島市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22207","静岡県","富士宮市","富士宮市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22209","静岡県","島田市","島田市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22210","静岡県","富士市","富士市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22211","静岡県","磐田市","磐田市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22212","静岡県","焼津市","焼津市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22213","静岡県","掛川市","掛川市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22214","静岡県","藤枝市","藤枝市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22215","静岡県","御殿場市","御殿場市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22216","静岡県","袋井市","袋井市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22220","静岡県","裾野市","裾野市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22221","静岡県","湖西市","湖西市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22223","静岡県","御前崎市","御前崎市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22224","静岡県","菊川市","菊川市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22226","静岡県","牧之原市","牧之原市","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22341","静岡県","清水町","清水町","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22342","静岡県","長泉町","長泉町","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22424","静岡県","吉田町","吉田町","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22429","静岡県","川根本町","川根本町","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-09-23","22461","静岡県","森町","森町","令和4年台風第15号","雨・台風","4号",NA,NA
2022,2022,"2022-12-19","15205","新潟県","柏崎市","柏崎市","令和4年12月17日からの大雪（交通障害等）","雪","4号",NA,NA
2022,2022,"2022-12-19","15202","新潟県","長岡市","長岡市","令和4年12月17日からの大雪（交通障害等）","雪","4号",NA,NA
2022,2022,"2022-12-19","15208","新潟県","小千谷市","小千谷市","令和4年12月17日からの大雪（交通障害等）","雪","4号",NA,NA
2022,2022,"2022-12-20","15225","新潟県","魚沼市","魚沼市","令和4年12月17日からの大雪（交通障害等）","雪","4号",NA,NA
2022,2022,"2022-12-22","15224","新潟県","佐渡市","佐渡市","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01208","北海道","北見市","北見市","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01219","北海道","紋別市","紋別市","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01514","北海道","枝幸町","枝幸町","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01543","北海道","美幌町","美幌町","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01545","北海道","斜里町","斜里町","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01546","北海道","清里町","清里町","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01555","北海道","遠軽町","遠軽町","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01559","北海道","湧別町","湧別町","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01561","北海道","興部町","興部町","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","01563","北海道","雄武町","雄武町","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-23","15212","新潟県","村上市","村上市","令和4年12月22日からの大雪（長期停電）","雪","4号",NA,NA
2022,2022,"2022-12-31","06203","山形県","鶴岡市","鶴岡市","令和4年山形県鶴岡市の土砂崩れ","その他","4号",NA,NA
2022,2023,"2023-01-25","31328","鳥取県","智頭町","智頭町","令和5年1月24日からの大雪（交通障害）","雪","4号",NA,NA
2023,2023,"2023-05-05","17204","石川県","輪島市","輪島市","令和5年石川県能登地方を震源とする地震","地震","4号",NA,NA
2023,2023,"2023-05-05","17205","石川県","珠洲市","珠洲市","令和5年石川県能登地方を震源とする地震","地震","4号",NA,NA
2023,2023,"2023-05-05","17463","石川県","能登町","能登町","令和5年石川県能登地方を震源とする地震","地震","4号",NA,NA
2023,2023,"2023-06-02","22211","静岡県","磐田市","磐田市","令和5年梅雨前線による大雨及び台風第2号","雨・台風","4号",NA,NA
2023,2023,"2023-06-02","11221","埼玉県","草加市","草加市","令和5年梅雨前線による大雨及び台風第2号","雨・台風","4号",NA,NA
2023,2023,"2023-06-02","11222","埼玉県","越谷市","越谷市","令和5年梅雨前線による大雨及び台風第2号","雨・台風","4号",NA,NA
2023,2023,"2023-06-02","11465","埼玉県","松伏町","松伏町","令和5年梅雨前線による大雨及び台風第2号","雨・台風","4号",NA,NA
2023,2023,"2023-06-02","08217","茨城県","取手市","取手市","令和5年梅雨前線による大雨及び台風第2号","雨・台風","1号",NA,NA
2023,2023,"2023-06-02","30202","和歌山県","海南市","海南市","令和5年梅雨前線による大雨及び台風第2号","雨・台風","1号",NA,NA
2023,2023,"2023-06-30","35203","山口県","山口市","山口市","令和5年6月29日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-06-30","35213","山口県","美祢市","美祢市","令和5年6月29日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","32203","島根県","出雲市","出雲市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","41201","佐賀県","佐賀市","佐賀市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","41202","佐賀県","唐津市","唐津市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","41205","佐賀県","伊万里市","伊万里市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","44203","大分県","中津市","中津市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","44204","大分県","日田市","日田市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40203","福岡県","久留米市","久留米市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40210","福岡県","八女市","八女市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40211","福岡県","筑後市","筑後市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40225","福岡県","うきは市","うきは市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40228","福岡県","朝倉市","朝倉市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40231","福岡県","那珂川市","那珂川市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40447","福岡県","筑前町","筑前町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40448","福岡県","東峰村","東峰村","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40544","福岡県","広川町","広川町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-08","40602","福岡県","添田町","添田町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-12","16201","富山県","富山市","富山市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-12","16202","富山県","高岡市","高岡市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-12","16209","富山県","小矢部市","小矢部市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-12","16210","富山県","南砺市","南砺市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-12","17361","石川県","津幡町","津幡町","令和5年7月7日からの大雨","雨・台風","1号",NA,NA
2023,2023,"2023-07-14","05201","秋田県","秋田市","秋田市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05202","秋田県","能代市","能代市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05206","秋田県","男鹿市","男鹿市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05211","秋田県","潟上市","潟上市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05212","秋田県","大仙市","大仙市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05213","秋田県","北秋田市","北秋田市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05215","秋田県","仙北市","仙北市","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05327","秋田県","上小阿仁村","上小阿仁村","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05346","秋田県","藤里町","藤里町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05348","秋田県","三種町","三種町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05349","秋田県","八峰町","八峰町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05361","秋田県","五城目町","五城目町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05363","秋田県","八郎潟町","八郎潟町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
2023,2023,"2023-07-14","05366","秋田県","井川町","井川町","令和5年7月7日からの大雨","雨・台風","4号",NA,NA
